title,num_comments,link,text,comments
Избран заместитель председателя Сената Олий Мажлиса,0,https://uznews.uz/posts/9848,"На восьмом пленарном заседании Сената Олий Мажлиса председатель Жокаргы Кенеcа Республики Каракалпакстан Мурат Каллибекович Камалов был избран заместителем председателя Сената. Об этом сообщает УзА. Кандидат был избран тайным голосованием.  Напомним , после смерти бывшего председателя Жокаргы Кенеcа Республики Каракалпакстан Мусы Эрниязова в октябре текущего года на данный пост был утвержден М. Камалов.",[]
Борий Алиханов и Наримон Умаров избраны сенаторами,0,https://uznews.uz/posts/9852,"20 октября Шавкат Мирзиёев подписал указ о назначении двух членов Сената Олий Мажлиса, сообщает пресс-служба Центральной избирательной комиссии. В соответствии с указом председатель Комитета по вопросам экологии и окружающей среды Алиханов Борий Батырович и лидер партии «Адолат» Умаров Нариман Маджитович утверждены членами Сената Олий Мажлиса. В связи с этим было принято решение об исключении Борий Алиханова и Наримана Умарова из списка депутатов Законодательной палаты Олий Мажлиса. ",[]
В Республиканском специализированном центре хирургии назначен новый директор,2,https://uznews.uz/posts/9976,Распоряжением министра здравоохранения Исмаилов Сайдимурад Ибрагимович назначен директором Республиканского специализированного научно-практического медицинского центра хирургии им. академика В.Вахидова. Об этом сообщили в пресс-службе Минздрава. До своего назначения он руководил сектором по здравоохранению Администрации Президента Узбекистана. Бывший директор Республиканского специализированного центра хирургии Назиров Феруз Гафурович стал советником директора данного медучреждения. ,['Центра похоронили. Жаль.']
В Республиканском Кардиологическом Центре назначен новый директор,0,https://uznews.uz/posts/9981,"Новым директором Центра стал Фазилов Хуршид Гайратович, сообщает корреспондент UzNews.uz. До назначения Хуршид Фазилов работал директором Кашкадарьинского областного филиала Республиканского специализированного научно-практического центра кардиологии. На этой должности он сменил профессора, главного кардиолога Минздрава РУз, Курбанова Равшанбека, который руководил Центром с 1997 года. Стоит отметить, что соответствующим приказом министра здравоохранения Равшанбек Курбанов назначен на должность советника директора Центра. ",[]
В центре акушерства и гинекологии назначены новый директор и главврач,0,https://uznews.uz/posts/10006,"В соответствии с приказом главы Минздрава, на пост директора центра назначена Надирханова Наталья Суратовна. Она окончила Самаркандский государственный медицинский институт, на протяжении долгих лет работала в области гинекологии в нескольких медучреждениях Бухарской области. Помимо этого, она возглавляла Бухарский областной перинатальный центр. Является кавалером ордена «За здоровое поколение» II степени. С 2018 по 2019 год Н. Надирханова работала заместителем главврача Республиканского специализированного научно-практического медицинского центра акушерства и гинекологии, а с 2019 года по настоящее время — главврачом, заместителем директора по медицинским вопросам. На должность главврача центра акушерства и гинекологии назначен Сапаров Аминжон Бахтиёрович. Он окончил Ташкентскую медицинскую академию, на протяжении долгих лет работал в сфере акушерства и гинекологии. Также он окончил северо-западный государственный медицинский университет имени И.И. Мечникова в России. С 2018 года являлся заместителем главного врача центра. ",[]
Хокима Алмалыка сняли с должности и посоветовали воспитывать детей,32,https://uznews.uz/posts/10075,"Хамдамов Кабил Мураткулович назначен хокимом города Алмалык Ташкентской области. Об этом сообщает пресс-служба хокимията области. До назначения он работал заместителем хокима Ташкентской области по развитию городской инфраструктуры, благоустройству и ЖКХ. Хоким Ташкентской области Рустам Холматов посоветовал бывшему хокиму Усмону Рахимову уделить внимание личной жизни, проводить время с семьей и воспитывать детей. Ранее мы сообщали о том, что в социальной сети TikTok сын хокима города Алмалыка опубликовал несколько видео, на которых запечатлено нарушение ПДД. В частности, на одном из роликов автор продемонстрировал езду на дорогах Ташкента со скоростью 150 км/ч.","['Теперь отец и сын станут оппозицией действующей власти. Так всегда бывает. В РФ Гудков работал в ФСБ, потом ему дали пинка - выгнали , и теперь он вместе с сыном везде орет на ВВП и требует санкций ЕС для руководства РФ.', 'Сын подвел отца, ведь он сообщил всем как он нарушает пдд. Скромности не хватило, вот и посоветовали отцу заняться воспитанием детей. ', 'Чуть позже его повысят в должности, например министром образования.У нас так часто бывает.', 'Если сказали воспитывать детей, тогда скоро сделают министром МНО или МДО.', 'Теперь он сыночку ТРЭКЕР со скоростью 150 км/ч в очко загонит))))))????', 'Сам говорил,что дома неделями не ночует,вот с сынком на рыбалку сходят.:)', 'отличный результат,молодцы.??', 'Но скорее его не за сына сняли, по другому поводу', 'Ооо да ладно, если это правда всё, хоким таш области ну просто красавчик??', 'Сыну премию Дарвина вручить надо было. Тик ток головного мозга. А отца жалко, дело всей жизни возможно загубил отпрыск придурок']"
Назначен заместитель министра физической культуры и спорта Узбекистана,2,https://uznews.uz/posts/10112,"Указом президента Каримов Авазжон Кудратиллаевич назначен заместителем министра физической культуры и спорта. Об этом сообщили в пресс-службе Министерства. А. Каримов окончил Ташкентский государственный экономический университет и Узбекский государственный институт физической культуры. Трудовую деятельность начал в 2006 году с поста заместителя председателя Национальной федерации каратэ Узбекистана. С 2007 по 2011 год он работал председателем Ташкентского городского отдела Национальной федерации каратэ, а с 2011 года - заместителем председателя Федерации бадминтона республики. В 2014-2015 г. А. Каримов работал заместителем директора Республиканской школы высшего спорта по зимним и комплексным техническим видам спорта, затем — директором Республиканской школы конного спорта, также занимал пост главы управления дел Государственного комитета по физической культуре и спорту республики. В 2017-2019 гг. возглавлял Резервную школу-интернат. С 6 сентября 2019 года А. Каримов работал исполняющим обязанности главы Республиканского колледжа олимпийского резерва. ","['из каратэ в бадминтон, затем конный спорт, оттуда в интернат и наконец джекпот (Министерство). через тернии к звездам. ']"
Бывший глава Бюро принудительного исполнения назначен на новую должность,0,https://uznews.uz/posts/10123,На пост прокурора Хорезмской области назначен Кудратходжаев Ботир Бахромович. Об этом сообщили в пресс-службе областной администрации. До этого он являлся исполняющим обязанности директора Бюро принудительного исполнения при Генеральной прокуратуре Узбекистана. Бывший прокурор Хорезмской области Джахонгир Хотамов назначен прокурором Наманганской области. ,[]
Утвержден руководящий состав Службы санитарно-эпидемиологического благосостояния и общественного здоровья,2,https://uznews.uz/posts/10173,"Согласно постановлению Кабинета Министров от 8 октября, Норбоев Холмамат Нуралиевич назначен первым заместителем руководителя Службы санитарно-эпидемиологического благосостояния и общественного здоровья. Атабеков Нурмат Сатиниязович, Курбанов Ботиржон Джурабоевич, Хайдаров Кобулжон Исокулович назначены заместителями руководителя Службы. До назначения Нурмат Атабеков занимал должность начальника Государственной инспекции санитарно-эпидемиологического надзора, Ботиржон Курбанов – первого заместителя директора Агентства санитарно-эпидемиологического благополучия. Ранее мы сообщали , что Юсупалиев Баходир Кахраманович возглавил вновь созданную Службу санитарно-эпидемиологического благосостояния и общественного здоровья.",['новые перестановки для новых махинаций. Все всем ясно']
Назначен новый ректор ТУИТ,6,https://uznews.uz/posts/10182,"Ректором Ташкентского университета информационных технологий назначен Бабаходжаев Сарвар Наджимович. Об этом сообщили в информационной службе вуза. До своего назначения он возглавлял Агентство по развитию президентских, творческих и специализированных школ при Кабинете министров. Бывший исполняющий обязанности ректора ТУИТ Тешабаев Тулкин Закирович стал ректором Ташкентского финансового института. ","['Может с его приходом хоть сайт института заработает, или телефоны кол-центра начнут отвечать на звонки. ', 'похож на маклера ', 'Гуманитарий правит техническим ВУЗом. Там все умом тронулись что ли?']"
Назначен заместитель министра инновационного развития,8,https://uznews.uz/posts/10185,"Постановлением президента Шахло Уткуровна Турдикулова назначена на должность первого заместителя министра инновационного развития. Об этом сообщили в пресс-службе Мининноваций. До своего назначения Ш. Турдикулова работала на должности директора Центра передовых технологий при Министерстве инновационного развития. Ш.У. Турдикулова окончила Национальный университет Узбекистана имени Мирзо Улугбека в 1995 году. Является доктором биологических наук, профессором, а также кавалером Ордена «Дустлик». За свою научную карьеру она опубликовала более 160 научных работ, в том числе 2 учебника и 2 монографии, а также более 40 статей в международных изданиях. Индекс Хирша - 11, статистика цитирований другими учеными - 1085, имеет самый высокий общий импакт-фактор в Узбекистане - 149,5. ","['Назначают на должности умных, талантливых, докторов наук, с опытом работы. А потом оказывается, что ""воз и ныне там"". Как был бардак, так и остался.', 'если мадам действительно такой крутой спец, то бог в помощь. ', 'Красивая соска .', 'наверное у неё нет семьи. ']"
Назначен заместитель Генерального прокурора Узбекистана,4,https://uznews.uz/posts/10194,"Указом президента Шавката Мирзиёева Мавлонов Акмалходжа Юсупович назначен заместителем Генерального прокурора Узбекистана. Об этом сообщили в пресс-службе хокимията Наманганской области. До своего назначения он работал прокурором Наманганской области. Отметим, что А. Мавлонов уже являлся заместителем Генерального прокурора республики с августа 2018 года по июль 2019 года. ","['Прям какое-то массовое замена управляющих лиц. Как то даже странно. Надеюсь это к лучшему. ', 'Перемена мест слогаемых сумму не меняют!']"
Назначен руководитель вновь созданной Службы санитарно-эпидемиологического благосостояния и общественного здоровья,4,https://uznews.uz/posts/10246,"Согласно постановлению президента от 6 октября, заместитель министра здравоохранения Юсупалиев Баходир Кахраманович назначен руководителем Службы санитарно-эпидемиологического благосостояния и общественного здоровья. Ранее он возглавлял Агентство санитарно-эпидемиологического благополучия при Минздраве, которое впоследствии было ликвидировано.  Напомним , в июле текущего года президент подписал указ о создании Службы санитарно-эпидемиологического благосостояния и общественного здоровья. Новое ведомство является уполномоченным государственным органом, реализующим единую государственную политику в области санитарно-эпидемиологического благополучия и общественного здоровья, и входит в состав Министерства здравоохранения ","['Официальный орган, регулирующий коррупцию в сфере медицины. ', 'от перестановки сумма не меняется']"
Избран новый глава Жокаргы Кенеса Каракалпакстана,0,https://uznews.uz/posts/10394,"Решением Совета старейшин на должность председателя Жокаргы Кенеса выдвинута кандидатура Мурата Каллибековича Камалова. Об этом сообщает пресс-служба президента. «Я знаком с Муратом Камаловым много лет. Прежде всего это честный человек, патриот. Я видел, что где бы он ни работал, его всегда волновали заботы каракалпакского народа. Это самое главное. Уверен, что он продолжит дело отца Каллибека Камалова, покойного Мусы Ерниязова и добьется улучшения жизни людей», — сказал глава государства. Учитывая личные качества Мурата Камалова, его самоотверженность и талант руководителя, Шавкат Мирзиёев поддержал выдвинутую кандидатуру. Депутаты тайным голосованием избрали Мурата Камалова на должность председателя Жокаргы Кенеса Республики Каракалпакстан. В соответствии со статьей 80 Конституции Республики Каракалпакстан, Председатель Жокаргы Кенеса является руководителем и высшим должностным лицом Каракалпакстана. Председатель Жокаргы Кенеса избирается этим же органом по согласованию с Президентом Республики Узбекистан из числа депутатов Жокаргы Кенеса тайным голосованием на срок полномочий данного представительного органа. ",[]
В одном из районов Ташкента назначен новый начальник УКД ОВД,0,https://uznews.uz/posts/10503,"По информации пресс-службы ГУВД столицы, полковник Муродов Ойбек Худайбердиевич назначен на должность начальника УКД ОВД Шайхантахурского района. До своего назначения он работал заместителем начальника ГУВД Ташкента – начальником управления финансового и материально-технического снабжения. ",[]
В руководящем составе ГТК произведены новые назначения,0,https://uznews.uz/posts/10566,"В соответствии с распоряжением президента произведен ряд назначений в территориальных таможенных управлениях, сообщает пресс-служба ГТК. Полковник таможенной службы Саидов Толибжон Багадырович назначен начальником Управления государственного таможенного комитета по городу Ташкенту. Подполковник таможенной службы Умаров Кахрамон Акбарович назначен начальником Управления государственного таможенного комитета по Сурхандарьинской области. Подполковник таможенной службы Мусамухамедов Нодир Камалитдинович назначен начальником Управления государственного таможенного комитета по Джизакской области. ",[]
Шухрата Ганиева повысили в должности,14,https://uznews.uz/posts/10588,"Как мы сообщали ранее, хоким Ферганской области Шухрат Ганиев освобожден от занимаемой должности в связи с переходом на другую работу. По данным источника UzNews.uz в правительстве, Ганиев стал заместителем премьер-министра по вопросам аграрного и продовольственного развития. Напомним, данную должность ранее занимал Уктам Барноев, который скончался 20 сентября в возрасте 56 лет.","['Moonlit Rise, Это когда это была ""прекрасная страна""?)))', 'Это называется клановость! Только для своих. Чтобы не сделал соклановец его прикроют свои. \nТак устроена система, адская система. \n ', 'Пора менять страну, последний кто будет уезжать, не забудет выключить свет аэропорту пожалуйста', 'Цирк Шапито', 'Самое ""страшное наказание"" для чиновников нашей страны это... повышение в должности ))) ', 'Да чтоб вся его семья жила в бедности и относились к ним так же, как он относится к людям. Желаю этому недочеловеку всего самого наихудшего, а в Фергане одного бессмертного сменили на другого, оба при этом ничего не соображают и имеют кишлачно - зверский менталитет. Благородная ему в Фергане ничего не развивается, а на новой должности он всю страну убьёт на пару с президентом и улетят в Европу. Надеюсь они там поженятся. Была прекрасная страна, а с приходом этих....мы становимся хуже стран третьего мира.  ', 'Цирк :))']"
Шухрат Ганиев покинул пост хокима Ферганской области спустя 8 лет,26,https://uznews.uz/posts/10590,"Хоким Ферганской области Шухрат Ганиев освобожден от занимаемой должности в связи с переходом на другую работу.  Об этом UzNews.uz сообщили источники в правительстве. Новым хокимом Ферганской области стал Хайрулло Бозоров , который до этого занимал должность хокима Наманганской области.","['Спасяяябкии Оля ?', 'Мы с Нодирой приедем к вам Оля) после или до ремонта ?', 'Салют Оля и Нодира))) ', '????? да дурдом.. особенно ремонт ???? терпение Вам ?? с ремонтом.. и качественно го завершения ремонта ????????', 'Олечка почему нет от вас коментов... Или вы ждёте гостей из FBI ????  почему не видно ваших коментов.. соскучилась ?????????', 'Я ваше не удивлён. Пойду на визу сдам заявку ', 'Готовь билет)', 'Brown твои ожидания сбылись??', 'Бедный человек как жалко его. Теперь будет в Ташкенте жить ', 'Странно что не писали о том, что он теперь вице-премьер.']"
В Наманганской области назначен новый хоким,4,https://uznews.uz/posts/10600,"На должность и.о. хокима Наманганской области назначен Шавкат Абдураззаков, ранее работавший председателем Государственного комитета по экологии и охране окружающей среды. Напомним , Ш. Абдураззаков работал хокимом Намангана с 2017 по 2020 годы. На данной должности он сменил Хайрулло Бозорова, который работал хокимом области с ноября 2015 года. ","['Марат: Он раньше работал Хокимом города Наманган потом председателем Госкомэкологии. Сейчас вернулся хокимом области.', 'Ничего не понимаю....... Кто кого сменил? Где он раньше работал? Сам себя сменил чтоли? ']"
Назначены заместители директора Агентства по кадастру при ГНК,0,https://uznews.uz/posts/10698,"Постановлением правительства от 21 сентября, Аллаберганов Атабек Валиджанович назначен первым заместителем директора Агентства по кадастру при Государственном налоговом комитете. Абдуллаев Тулкин Мансурович и Мирмаксудов Мирсаид Садикович назначены заместителями директора Агентства по кадастру. Абдуллаев Абдушукур Хамидович занял должность заместителя директора Агентства по кадастру – директора Государственного унитарного предприятия «Центр Геоинноваций». Ранее мы сообщали , что Турахужаев Халилилло Собиржонович занял должность первого заместителя председателя Государственного налогового комитета и возглавил вновь созданное Агентство по кадастру.",[]
Назначен глава государственной инспекции «Узкомназорат»,2,https://uznews.uz/posts/10715,"Постановлением правительства Зияев Голибшер Мелибоевич назначен начальником Государственной инспекции по надзору в сфере связи, информатизации и телекоммуникационных технологий. Об этом сообщает УзА. До своего назначения он был главой Секретариата по организации и координации деятельности приемных премьер-министра. Напомним, бывший руководитель инспекции Асаджон Ходжаев в июле был назначен директором  Агентства информации и массовых коммуникаций при Администрации президента.","['О, новая метла.. щас начнется, это запретить, вот то закрыть, а вон то вобще харам, забыть..']"
Назначен первый замначальника ГУВД Ташкента,4,https://uznews.uz/posts/10745,"Жураев Мухиддин Уткурович назначен первым заместителем начальника Главного управления внутренних дел Ташкента. На этом посту он сменил Турсунова Улугбека Ботировича, занимавшего данную должность с 2017 года. Данную информацию UzNews.uz подтвердил источник в правоохранительных органах. Ранее Мухиддин Жураев занимал должность начальника Управления координации деятельности органов внутренних дел Коканда, заместителя министра внутренних дел по вопросам обеспечения общественного порядка. Также в 2016-2018 годах он возглавлял УВД Сырдарьиснкой области, в 2014-2016 годах – Мирзо-Улугбекское РУВД Ташкента. ","['Взгляд строгий такой, держитесь преступники и расхитители народного добра. Совсем облысел на работе.']"
Назначен глава нового агентства при ГНК,0,https://uznews.uz/posts/10760,"Постановлением президента Халилилло Собиржонович Турахужаев назначен на должность первого заместителя председателя Государственного налогового комитета Узбекистана – директора Агентства по кадастру при Комитете. Об этом сообщили в пресс-службе Минюста. До своего назначения он работал председателем Государственного комитета по земельным ресурсам, геодезии, картографии и кадастру.  Напомним , Агентство по кадастру было создано в соответствии с указом президента на базе Государственного комитета по земельным ресурсам, геодезии, картографии и государственному кадастру.",[]
Президент назначил нового директора Узгидрометцентра,2,https://uznews.uz/posts/10762,"Согласно постановлению президента от 18 сентября, Шерзод Хабибуллаев назначен новым генеральным директором Центра гидрометеорологической службы. Об этом сообщили в пресс-службе Госкомгеодезкадастра. До назначения он занимал должность заместителя председателя Государственного комитета по земельным ресурсам, геодезии, картографии и государственному кадастру. Напомним, Виктор Чуб, руководивший Узгидрометцентром с 2004 года, подал в отставку в 2017 году в связи с выходом на пенсию, а его должность оставалась вакантной. ",['Не понял? Директора термометра назначает верховный главком? ']
В руководстве ГУВД Ташкента произведены новые назначения,0,https://uznews.uz/posts/10783,"Как сообщает пресс-служба ГУВД столицы, полковник Мирзакамбаров Улугбек Абдумуродович занял должность начальника Управления миграции и оформления гражданства. Подполковник Юлдашев Қудрат Абдувахатович назначен первым заместителем начальника Управления безопасности дорожного движения ГУВД г. Ташкента – командиром бригады дорожно-патрульной службы. ",[]
В Вестминстерском университете в Ташкенте назначен новый ректор,0,https://uznews.uz/posts/10800,Постановлением правительства Миркасимов Бахром Равшанович назначен ректором Вестминстерского международного университета в Ташкенте. Об этом сообщает УзА. До своего назначения он работал проректором университета. Бывший ректор Вестминстерского университета Комилжон Каримов стал ректором Университета мировой экономики и дипломатии.,[]
Президент назначил двух заместителей председателя Счетной палаты,2,https://uznews.uz/posts/10813,Указом президента Шавката Мирзиёева Саидлазиз Сайдасилович Саидкаримов назначен на должность заместителя председателя Счетной палаты Узбекистана. Об этом сообщает УзА. До своего назначения С. Саидкаримов работал заместителем генерального прокурора Узбекистана. На пост первого заместителя председателя Счетной палаты Узбекистана назначен Турабов Баходир Тухтамишович. Ранее Б. Турабов занимал должность заместителя председателя Счетной палаты. ,[]
Назначен прокурор Мирзо-Улугбекского района,6,https://uznews.uz/posts/10847,Бобониёзов Фарход Сайфиевич назначен на должность прокурора Мирзо-Улугбекского района. Об этом сообщили в пресс-службе районной администрации. До своего назначения он возглавлял отдел по борьбе с организованной преступностью и коррупцией Ташкентской городской прокуратуры. Ф. Бобониёзов окончил Ташкентский государственный университет в 1994 году. С тех пор он работал в органах прокуратуры на различных должностях. ,['Мироулугбекский район держитесь)']
Президент назначил нового заместителя главы Минфина,0,https://uznews.uz/posts/10860,"В соответствии с постановлением президента от 15 сентября, Тапаров Курбанмурат Холмуратович назначен заместителем министра финансов, сообщает пресс-служба Минфина. С 2018 года Курбанмурат Тапаров занимал должность ведущего инспектора сектора по взаимодействию с представительными органами власти и политическими партиями Администрации президента. В 2017-2018 годах работал заместителем начальника Главного управления финансов регионов Министерства финансов, а затем начальником управления. К. Тапаров в 1999 году окончил Каршинский Государственный Университет, в 2004 году —банковско-финансовую академию Республики Узбекистан и в 2012 году – университет Рицумейкан, Япония. ",[]
В Пскентском и Ахангаранском районах Ташкентской области назначены новые хокимы,8,https://uznews.uz/posts/10865,Хокимом Ахангаранского района назначен Абдуллаев Абдурасул Неъматович. Об этом сообщает пресс-служба Ташкентской области. Ранее А. Абдуллаев занимал должность заместителя председателя Государственного комитета по ветеринарии и развитию животноводства – генерального директора Агентства «Узбекчорванасл». Рихсиев Рахимжон Миркодирович назначен хокимом Пскентского района. До этого он занимал должность помощника хокима Ташкентской области. Также в Пскентском районе были произведены следующие назначения: •  Милиев Шухрат Акмалович назначен начальником УВД района; •  Джураев Алишер Ашуралиевич занял должность прокурора района; •  Сайфиев Жасур Равшанович стал начальником районной налоговой инспекции. ,"['Ветеринар назначен хокимом. Значит при необходимости может согнать население в стадо. А лицо только подчеркивает честность и справедливость!', 'навороваться пока это возможно.', 'каждый приходит со своей свитой..']"
Назначены заместители министра сельского хозяйства,2,https://uznews.uz/posts/10869,"15 сентября в Министерстве сельского хозяйства прошло совещание под председательством главы Администрации президента Зайнилобиддина Низомиддинова, в ходе которого были назначены новые заместители министра сельского хозяйства. Рузметов Максуд Исмаилович назначен заместителем министра по вопросам рационального землепользования. М.Рузметову было поручено реализовать концепцию рационального использования земельных и водных ресурсов, размещения сельскохозяйственных культур, мониторинга земель сельскохозназначения, оценки почвы, определения нормативной стоимости земель сельскохназначения, почвоведения, геоботанических исследований, производства экологически чистых и приемлемых продуктов. Также перед ним поставлена задача широкого внедрения сельскохозяйственной практики (Global GAP). Ходжаев Саидкамол Саидкаримович назначен заместителем министра по вопросам развития пищевой промышленности – начальником управления развития пищевой промышленности. Перед С.Ходжаевым поставлены задачи создания условий для взаимовыгодных отношений между предприятиями пищевой промышленности и перерабатывающими, производственными и сбытовыми предприятиями, ускорения притока частных и прямых иностранных инвестиций в развитие пищевой промышленности, создания современных торгово-логистических центров. Мирзаев Шухрат Шахабутдинович назначен заместителем министра по финансово-экономическим вопросам. Ш.Мирзаеву поручено дальнейшее развитие системы финансовых отношений (кредитование, лизинг, субсидии и дотации) с учетом специфики отрасли, совершенствование механизмов государственно-частного партнерства в этой сфере, а также реализация мер по широкому внедрению кластерной модели агробизнеса. Сулаймонов Ботиржон Абдушукурович назначен заместителем министра по вопросам интеграции науки, образования и промышленности – генеральным директором Научно-производственного центра сельского хозяйства и продовольственного обеспечения. Перед Б. Сулеймановым поставлены задачи реализации стратегии системы знаний и инноваций в сельском хозяйстве, обеспечения интеграции между производственными, научно-исследовательскими и образовательными учреждениями, создании агросервисных и информационно-консультационных центров в сельском хозяйстве, внедрения новых научных и инновационных достижений, цифровых технологий. ",[]
