title,num_comments,link,text,comments
"Узбекистанец пытался вывезти из страны десятки тысяч долларов, спрятав их в аудиосистеме автомобиля",10,https://uznews.uz/posts/6487,"Сотрудниками таможенного управления по Ташкентской области выявлена и пресечена попытка незаконного вывоза наличной иностранной валюты через приграничный таможенный пост «Навои». Об этом сообщили в пресс-службе ГТК РУз. В частности, в установленном порядке был проведен таможенный контроль в отношении выезжающего в соседнее государство автотранспортного средства марки Volvo, за рулем которого находился гражданин К.И. В ходе осмотра, в кабине автотранспортного средства за аудиосистемой были обнаружены не заявленная в пассажирской таможенной декларации и при устном опросе таможенникам наличная иностранная валюта в количестве 29 000 долларов США. В настоящее время по выявленному факту правонарушения продолжаются таможенные проверки. Напомним, согласно постановлению Кабинета Министров, наличные средства в пределах суммы, равной или не превышающей в эквиваленте 100 млн сумов, вывозятся физическими лицами за пределы Узбекистана без ограничений, с соблюдением правил таможенного контроля. ","['Мог бы через банк перевести так на много спокойнее, скупой платит дважды!', 'Менталитет. Люди боятся законно декларировать, резонно предполагая, что если таможенники увидят приличную сумму в декларации, то обязательно ""докопаются, вынудят отдать часть"". И это нехорошо показывает и правовую безграмотность людей, и устоявшуюся негласную характеристику таможенной службы. И еще, зачем законодатели приравняли не-декларируемую сумму к узбекскому сому? Сейчас 10 млн уже 9.500 долл США, а через несколько лет это будет еще меньше. Во всех странах (США, Россия, Тайланд, Казахстан, блин),-эта таможенная сумма привязана к доллару США, а не национальной  валюте. Сами создают коррупционную составляющую и неудобства и своих граждан, и потенциальных туристов. ', 'Глупо так попадаться. Спокойно мог захватить еще двоих задекларировать каждый по почти 10 000 $ и по пересечению границы, остальные просто вернулись бы обратно. Тут скорее подстава. Таможня делает план', 'В ЧЁМ ТУТ КРИМИНАЛ?????\nДОЛЛАРЫ НЕ ВАЛЮТА УЗБЕКИСТАНА!!!\nЗДЕСЬ ЕГО НЕ ПЕЧАТАЮТ, ЗДЕСЬ ОН НЕ В ЗАКОННОМ ОБОРОТЕ!!!!\nВ ЧЕМ ТУТ ПРЕСТУПЛЕНИЕ???\nВ БАНКАХ МЕНЯТЬ МОЖНО НЕОНРАНИЧЕННО!\n КОГДА УЖЕ ЭТИ БЕЗОБРАЗМЯ КОНЧАТСЯ??', 'Деньги его личные? То пошли все в зад, куда хочет и сколько хочет пусть возят. Где демократия и свобода?']"
В Сырдарье задержаны члены ОПГ по прозвищу «местный» и «боксёр»,22,https://uznews.uz/posts/6492,"По сообщению УВД Сырдарьинской области, 5 февраля текущего года частный предприниматель из Сырдарьи Д.М. ехал на автомобиле Malibu-2 со своей матерью К.И., когда перед ними остановилась Nexia-2 с неизвестными госномерами. Отмечается, что из автомобиля вышли ранее судимый А.Э. (по прозвищу «местный»), который ранее был знаком с предпринимателем, и двое его сообщников в масках. После этого преступники приставили к шее гражданина Д.М. нож и потребовали у него за пару дней найти и отдать им 45 тыс. долларов. Кроме того, члены преступной группы пригрозили убить гражданина на глазах у его матери, если он сообщит об этом в правоохранительные органы. После этого активный член ОПГ по прозвищу «местный» отправился в дом потерпевшего вместе с ранее судимым Р.Б. (по прозвищу «боксёр») и потребовал незамедлительно найти 17 тыс. долларов (из 45 тыс. долларов) или помочь освободить от уголовной ответственности знакомых преступников, которые в настоящее время отбывают наказание в тюрьмах. В ходе проведенного оперативного мероприятия сотрудники МВД совместно с сотрудниками СГБ задержали рецидивистов А.Э. и Р.Б. во время получения от потерпевшего 10 тыс. долларов США. По данному факту УВД Сырдарьинской области возбуждено уголовное дело по статье 165 (Вымогательство) Уголовного кодекса РУз. ","['Как интересно предприниматель сможет выпустить людей из тюрьмы?', 'Бывалого так и не взяли ', 'Тупой и еще тупее.', 'Вся суть харыпов', 'ОПГ-ЭТО ЗНАЧИТ, ОРГАНИЗОВАННЫЙ! ТУТ НИКПКОЙ ОРГАНИЗОАПННОСТИ И РЕЧИ НЕТ! ПРОСТО БАНДА!', '90е ни куда не уходили с Узбекистана). Они были и будут)', 'Ахахахах цирк.на что надеялись эти двое \n', 'Салам алейкум 90-е)))', 'Вообще ахуели что-ли черти', '90е вернулись что у власти что в народе ']"
"В Ташкенте вынесен приговор мужчине, который приставал к малолетним девочкам в лифте",14,https://uznews.uz/posts/6549,"Бектемирский районный суд по уголовным делам рассмотрел уголовное дело против ранее судимого 36-летнего гражданина, который приставал к трем несовершеннолетним девочкам в лифте. Выяснилось, что подсудимый 28 ноября 2020 года находился в состоянии алкогольного опьянения. Он зашел вслед за двумя несовершеннолетними девочками в лифт одного из жилых домов в Бектемирском районе Ташкента. В лифте он стал приставать к девочкам, хватать их и попытался совершить развратные действия. Затем выйдя из лифта он дождался пока в него зайдет еще одна несовершеннолетняя девочка, и повторил такие же действия. На суде подсудимый признал себя виновным. «Я действовал аморально». Когда двери лифта открылись, я сбежал вниз. Через некоторое время в лифт этого же дома зашла еще одна девочка. Я не понимал, что делал с ней, находясь в пьяном состоянии. Было видно, что они не взрослые и им еще не исполнилось 16 лет. Я сожалею о том, что сделал», - сказал он. Подсудимый был признан виновным в совершении преступления, предусмотренного ч. 2 ст. 129 УК РУз (Развратные действия в отношении лица, не достигшего шестнадцати лет). Юкоричирчикский районный суд по уголовным делам приговорил его к 1 году и 6 месяцам лишения свободы с отбыванием наказания в колонии строгого режима. ","['Надеюсь , в колонии из него успеют сделать «девочку»', 'Полтора года за такое! А блоггер ""Отабек Сатторий, критикующий власти Сурхандарьи, был заключён под стражу по подозрению в вымогательстве телефона, за что ему грозит до 10 лет лишения свободы"".\nПодозрение в вымогательстве телефона - 10 лет.\nСексуальное насилие над детьми - 1.5 года.\nУмом нашу страну не понять.\nhttps://www.gazeta.uz/ru/2021/02/11/sattoriy/', 'Когда в Узбекистане начнут публиковать новости о посадках казнокрадов? ', 'Посадить этого гандона  зафаршматить опустить кастрировать сделать из него пидараза евнуха ', 'Дайте его мне этого Пид...... я бы ему показал как  бухать во первых уже после он бы гавсегда забыл бы дорогу в лифт и тем более думать о девочках', 'Ещё как выйдет,даже раньше.', 'Не выйдет оттуда.']"
Жители Ташкента пытались получить пистолет Макарова из Казахстана с помощью дрона — видео,2,https://uznews.uz/posts/6919,"Двое жителей Ташкента, взятые под наблюдение, были задержаны с поличным вблизи узбекско-казахской государственной границы при получении огнестрельного оружия, переправленного с территории Казахстана с помощью дрона. Согласно заключению экспертизы, полученное оружие является пригодным для стрельбы пистолетом Макарова, в магазине которого имеется 6 боевых патронов. В ходе доследственной проверки выяснилось, что оружие было приобретено за 4 тыс. долларов США у жителя Казахстана. Отмечается, что один из задержанных в 2012 году был осужден по ст.97 УК РУз (Умышленное убийство), а в 2019 – признан виновным по ст. 169 УК РУз (Кража). Ему было назначено наказание в виде исправительных работ сроком на три года. В настоящее время в отношении указанных лиц возбуждено уголовное дело по ст. 246 УК РУз (Контрабанда) и избрана мера пресечения в виде заключения под стражу. ",['2012 году был осужден по ст.97 УК РУз (Умышленное убийство).  А почему он на воле? ? так мало просидел за убийство ? ']
"В Ташобласти умерла 2,5-летняя девочка, которую избил сожитель матери",26,https://uznews.uz/posts/6921,"27 января под председательством начальника ГУВД Ташкентской области Тохира Арипова состоялось широкая общественная дискуссия касательно убийства несовершеннолетней девочки, сообщили в пресс-службе МВД. Выяснилось, что гражданин Анвар Раимов (имя, фамилия изменены) жил на протяжении нескольких месяцев со своей знакомой Зилолой (имя изменено) и ее дочерью в арендованном доме в Ангрене. Оставшись без мамы 2,5-летняя девочка заплакала. Это не понравилось Анвару Раимову, который нанес девочке удар по голове, от которого малышка скончалась. Позже было проведено вскрытие, которое подтвердило, что девочка скончалась от полученных тяжелых травм. На встрече Анвар Раимов выразил раскаяние и принес свои извинения общественности. В завершении совещания начальник главного управления объявил выговор инспектору профилактики и председателю махалли за недостатки в работе. ","['Мм, сосед двумя этажами выше.', 'Я (МС) по боксу дайте мне этого урода на 10 минут. Ладно 2 мин хватит. Малышку жалко.', 'Энвер Селямет, да плевать на этого урода и что с ним будет! Малышку жалко! В чем она виновата? ', 'А еще лучше задаться вопросом: Почему эта женщина, мать девочки, мать-одиночка, вынуждена была сожительствовать с этим ублюдком? ', 'Самое минимум ему дадут 12 лет колонии особого режима. За детоубийство ему будет очень тяжко на зоне. За детоубийство карают похлеще, чем за изнасилование. \n""Оставь надежду всяк сюда входящий""...', 'В первую очередь кастрировать чтоб такие отморозки не плодились потом посадить на пожизненный срок ', 'Я не много не до понял ? Он принёс извинение и все на этом ? Не суда ? Ничего что ли ? ', 'Разве это человек? Эту тварину на кусочки порезать надо, в назидание другим! ', 'ЗВерь никогда не понубит своего детёныша! Дажк и не своего!!!!', 'Maks Corp\n\n28 января, 10:08\n\nХуже зверя он, ужас какой\n\n']"
Руководство детского сада в Ташобласти «заработало» на «мёртвых душах» почти миллиард сумов,14,https://uznews.uz/posts/7029,"Сотрудники Департамента при Генпрокуратуре совместно с представителями МДО проверили ДДО №16 в Зангиатинском районе Ташкентской области и выявили крупное хищение бюджетных средств. Об этом сообщили в пресс-службе МДО. В результате аудита выяснилось, что директор и другие руководящие сотрудники наняли 37 фиктивных работников, среди которых были и четверо их родственников. Вступив в преступный сговор, в период с 2014 по 2020 годы сотрудники ДДО подделывали документы и получали зарплаты за «мертвых душ». В общей сложности они расхитили 983,5 млн сумов. В отношении директора и других лиц возбуждено уголовное дело по соответствующим статьям Уголовного кодекса, ведется следствие. ","['D.A.D., одним из первых же ты сам и начнёшь нудеть о том как всё вдруг стало жосско. вы сами - винтики всей это коррупции, сами даёте на лапу этим негодяям, сами их содержите. сами сев на место их становитесь такими же. поэтому вы живёте ровно в тех условиях, на которые достойны. увы и вах.', 'да што вы говорите? как так? это самая макушка айсберга. в любом детсаду подобное - норма. ', 'Верните Сталина! Уверен что не останется не Папочки и дочек ну и зятей на ""Теслах"" ', 'Крадунам-руки рубить надо, и всё!', 'ЭТО УЖЁ ДАВНО НИКОГО НЕ УДИВЛЯЕТ!  МЁРТВЫЕ  ИЛИ ЖИВЫЕ, ЭТИ ""ДУШИ"" ВЕЗДЕ!!\nИ В ПЕНСИОННОМ ФОНДЕ! И В УЧРЕЖЛЕНИЯХ, И В ОРГАНИЗАЦИЯХ! ГДЕ СЛУЖАТ, ИЛИ РАБОТАЮТ РОДСТВЕННИЧКИ! А, ЕСЛИ ЕЩЁ ХВАТИТ УМА У ПРОВЕРЯЮЩИХ, ДИПЛРМЫ НА ДЕЙСТВИТЕЛЬНОСТЬ ПРОВЕРИТЬ, ТО ВООБЩЕ, СПЛОШЬ И РЯДОМ БУДКТ ТОЛЬКО ОБМАН!!! СКОЛЬКО ЭТИХ ДЕТСАДОВ, ШКОЛ, ПОЛИКЛИННИК, ГДЕ МОЖНО НАЙТИ ФАЛЬШИВЫЕ ДИПЛОМЫ! ТРУДОВЫЕ КНИЖКИ???  КАК ВСЕГДА, НЕ ПОЙИАННЫЙ ТОЛЬКО НЕ ВОР!!!!  ', 'Теперь  умножайте это число на все ДДО!', 'Ну давайтеж гдеж ваша реклама..я заждался...']"
При получении взятки задержан глава «Хорезмского предприятия территориальных электрических сетей» — видео,22,https://uznews.uz/posts/7397,"Руководитель АО «Худудий электр тармоклари» одной из областей, находясь в сговоре со своим подчиненным, вымогал взятку в размере 15 тысяч долларов США за подключение строящейся автомобильной газозаправочной (АГНКС) к линии электропередач. Об этом стало известно в эфире телеканала «Узбекистан 24». Как сообщил UzNews.uz источник в компании, в совершении данного преступления обвиняется Генеральный директор АО «Хорезмское предприятие территориальных электрических сетей» Муратбай Базаримбетов. В ходе оперативного мероприятия, проведенного сотрудниками территориального управления СГБ и Департамента при Генпрокуратуре, должностное лицо было задержано в своем служебном комитете при получении через своего подчиненного требуемой суммы. ","['Карим я против них ни че не имею. Просто называю их своими именами', 'А хоким не при делах что творят его замы Кто в это поверит', 'Слава богу, значит у нас все честные ?', 'Бля, везде ловят кроме Алмалыка ???', 'Вот так  задерживают и замхокимов(доверенных лиц),только до конца дело не доводят.', 'димон, не стукач, а осведомитель, сознательный гражданин. пока такие как ты, живущие по понятиям, будут называть таких людей стукачами, таких людей будет немного и настоящие преступники будут жить вольготно. пора забыть свои ауе замашки и нормально относиться к осведомителям - они делают великое дело. благодаря им запад процветает. а мы, считающие подобное западло - в заднице развития. делай выводы.', 'обычное дело в областях. ничего такого невероятного.', 'Один сдал другого,кому от этого станет легче,у нас коррупция ровно с рождаемостю', 'Видимо давно за ним наблюдали. И был у них свой стукач там. И наче по другому не объяснить', 'Либо уже давно пасли за ним']"
В Ташкенте двое мужчин похитили и вскрыли 7 платежных терминалов — видео,0,https://uznews.uz/posts/7423,"В УКД ОВД Яшнабадского района поступило заявление о краже нескольких платежных терминалов, установленных в столице. В ходе проведенных сотрудниками уголовного розыска оперативно-розыскных мероприятий задержаны двое мужчин, подозреваемых в совершении данного преступления. Об этом говорится в репортаже передачи Zamon телеканала Sevimli. Согласно поступившей информации, один из терминалов был украден с территории продуктового магазина, который расположен на улице Карасу в Яшнабадском районе столицы. В ходе проведенных мероприятий было выявлено, что банкомат был вывезен на автомобиле Damas без госномеров. Подозреваемые в совершении кражи были также задержаны и переданы следователям УКД ОВД Яшнабадского района. Выяснилось, что в период с 15 декабря 2020 года до 2 января текущего года задержанные мужчины в общей сложности обокрали 7 платёжных терминалов, взломали их и украли находящиеся внутри денежные средства. Деньги были потрачены на собственные нужды. По данному факту в отношении подозреваемых, уроженца Ташкента Дильшода, 1990 г.р. и ранее судимого Рамзиддина, 1989 г.р. возбуждено уголовное дело по п.«а», ч. 3, статьи 169 УК РУз (Кража, совершенная повторно или опасным рецидивистом). ",[]
"Девушек, танцующих стриптиз, выявили в одном из ночных клубов Ташкента — видео",30,https://uznews.uz/posts/8416,"В ходе мероприятия, проведенного сотрудниками ОВД в Яккасарайском районе столицы, выяснилось, что расположенный в районе ночной клуб Luxor работает после 23:00. Об этом говорится в программе «24 часа» телеканала Zor TV. Выяснилось, что гости в ночном клубе распивали спиртные напитки и курили кальян. «Посетителям также предлагался женский стриптиз, и тот факт, что здесь танцуют полуобнаженные девушки, является свидетельством этого», - говорится в репортаже. Сотрудники ОВД указали руководству клуба на имеющиеся недостатки и предупредили о мерах, которые необходимо принять. Граждане, которые нарушили правила карантина, были доставлены в ОВД для выяснения обстоятельств правонарушения. ","['Искали нарушения карантина, а нашли УЯТ! Длину носков не догадались померять всем посетителям? А то кто знает..', 'У вас ещё и стриптиз есть ? Нифига себе ???', 'И следом новости! \nГде провести новогодний корпоратив: список заведений Ташкента\n\nНовый год уже мчится, а это значит, что пора бы вам с коллегами подумать, где провести новогодний корпоратив. Специально для вас мы собрали рестораны Ташкента с меню и другими подробностями.?', 'не надо сарказма, у вас нет туристов, и у вас карантин, как и во всем мире. в Турции  комендантский час, в Европе жесткий карантин. в РФ уже почти 30 тысяч в сутки заразившихся, умирают сотнями. правила для всех едины, а не только для ваших знакомых из этого клуба..', 'Какой ужас, ночные клубы работают после 23:00 ??? Там еще и пьют гуляют? Зачем такие клубы в нашей стране? У нас после 23:00 вообще должно быть все закрыто как в Афганистане, Туристы узнают все туда попрут. У нас же туризм развивается и деньги не туда могут потратить. Дожились ребята )))) ', 'Интересно получается. Президент и многие другие говорят мы узбеки мы мусульмани а запрет поставить на ночные клубы не могут. Разве это украшает наш минталитет. А за не одетую маску сразу же огромный штраф  Ну и где же тут справедливость скажите. Короче в Узбекистане нет спроведливость !', 'Стриптиз же не проституция, какой вред наносит взрослым людям?', 'как забавно перевли всю вину на ГРАЖДАН, а с клубу и стрептизу...только предупредили, ай-ай-ай. раз только предупредили, значит стрептиз можно.  только вот правила какие? там есть срок, там даты, а принятые меры имеют срок, где законность всех требований и правил? ', 'То есть почему то нельзя работать после 23.00.  ничего что это нарушает наши гражданские и конституционные права? \nУ нас комендантский час? \nКто то не одел подгузник для подбородка ? Ой печаль беда. ', 'Достали уже эти репортеры, ZORTV, пусть работают хоть какие то клубы, устали дома сидеть люди, по кадрам видно что полу пустой зал, люди отдыхают, че за ПАНИКА ???']"
В Ташкенте за месяц задержали более полтысячи человек с холодным оружием,12,https://uznews.uz/posts/8481,"Как сообщили в пресс-службе ГУВД столицы, общее число составленных протоколов об административных нарушениях с 5 ноября по 2 декабря составило 541. Протоколы были составлены по ст. 185-2 («Ношение холодного оружия или предметов, которые могут быть использованы в качестве холодного оружия») и ст. 185-3 («Незаконный оборот предметов, оборот которых в качестве гражданского и служебного оружия запрещен на территории Республики Узбекистан») КоАО Руз. В отношении 50 граждан суд вынес решение о назначении наказания в виде административного ареста. Остальные лица, признанные органами суда виновными в совершении правонарушения, были оштрафованы. Напомним, 5 ноября президент подписал закон, согласно которому в Кодекс об административной ответственности были введены новые статьи, предусматривающие штраф за ношение холодного оружия в общественных местах.","['воров лентяев и убийц приехало деревень,а за таких нормальные не могут работу найти!!когда на границах между областями стояли посты не было такого ужаса!', 'я фигею! сколько же ссыкла по нашим улицам ходит.', 'Теперь все на"" будьте любезны"" заговорим:)', 'Ничего себе там мачете на первом фото. ', 'Это чтобы при рамсе показать кто главнее. Ну конечно, на кулаках, если дело доходит до драки, многие ссыкуны, но с ножом прям боги.', 'Друг друга резать собрались все что ли))?\nИли все друг друга боятся?']"
В Самарканде двое родственников наладили производство банкнот по 100 тыс. сумов,8,https://uznews.uz/posts/8638,"В ходе оперативного мероприятия, проведенного сотрудниками УКД ОВД и СГБ Ургутского района Самаркандской области, был задержан житель махалли «Колдувойжар», гражданин Б.И., за изготовление фальшивых денег. Выяснилось, что гражданин Б.И. распечатывал фальшивые купюры номиналом 100 тысяч сумов на принтере и пускал их в оборот. Оперативное мероприятие было продолжено в доме родственника Б.И. – гражданина Д. Задержанный хранил фальшивые купюры на общую сумму 3,5 млн сумов, которые были изъяты в качестве вещественных доказательств. По данным фактам Следственным отделом при УКД ОВД Ургутского района ведется предварительное следствие. ","['бизнес ХАРАША, когда 11 500 000 долларов. а когда 3 500 000 сумов, то это преступление в особо крупном размере. ', 'Если бы платил налог с дохода от этого ""бизнеса"", то продолжал бы по прежнему работать))', 'Как их вычислили? Фильм Сноуден надо пересмотреть!', 'Любая бизнесс хороша!!!!']"
В Ташкенте за день изъяли две партии пиротехнических изделий почти на 15 млн сумов,20,https://uznews.uz/posts/8716,"25 ноября в 10:45 часов в ходе мероприятия по выявлению случаев незаконного оборота пиротехники рядом с рынком «Абу-Сахий» был досмотрен 29-летний уроженец Сурхандарьинской области Р.Ш. Об этом сообщили в пресс-службе ГУВД. У гражданина было изъято 48 блоков пиротехнический изделий марки «Титаник» на общую сумму 7 200 000 сумов, приобретенных им у неизвестного лица. В тот же день, примерно в 11:50 часов, при попытке вывезти из столицы пиротехнические изделия на общую сумму 7 500 000 сум, был остановлен 21-летний уроженец Сурхандарьинской области Д.А. У него были изъяты 50 блоков незаконной продукции, приобретенной у неизвестного лица. Собранные материалы переданы в территориальные отделы внутренних дел для правовой оценки. ","['Только толку от этого мусарята нет, просто навариваетесь и отпускаете, плюс галочка себе в службу, задержали, изъяли и тд))) а по факту капля в море, да здравствует черный рынок))', 'Всё правильно мусара делают, у нас никто не соблюдает технику безопасности при использовании таких вещей, бухие, накуренные, как попало куда попало запускают, потом, выбитые глаза оторванные, пальцы, головы и тд', 'Michael Brin, грин карту в зубы и марш в сша - сортиры драить. там тебя копы по головке будут гладить, когда ты во дворике своего гетто будешь петарды запускать за 2 месяца до кристмаса.', 'мудаков, которые возмущаются такой капле в море - в больничку, на принудительное лечение от петардозависимости. ', 'правильной дорогой идёте. надо усилить изъятие взрыв пакетов у барыг. а самих барыг в обезьянниках запирать, на 15 суток. ', 'У нас могут только запретами работать, по другому мозгов не хватает! Это повсюду прослеживается, в любой сфере!\nИдиотская политика, которая тормозит всё и вызывает только повальное раздражение и неприязнь граждан!', 'Никакого, с*ка, праздника. \nЗа*бали со своими запретами.\nЗапретите уже себя и всю нашу страну.', 'А что, пиротехнику опять запретили в Узбекистане? ', 'Я один не понимаю , что в этом такого ? Или люди настолько глупы, что не смогут разобраться с петардами сами ? В других странах же продают свободно', 'И будут их дети продавать петарды на базарах)']"
Мать попыталась продать 4-дневную дочку за $20 тысяч,4,https://uznews.uz/posts/9239,"9 ноября в ходе оперативного мероприятия, проведенного сотрудниками Управления по борьбе с торговлей людьми и нелегальной миграцией УВД Сырдарьинской области, были задержаны гражданки И.С. и Н.Ш. при попытке продажи 4-дневного ребенка жителю Гулистана за 20 000 долларов. Об этом сообщили в пресс-службе областного УВД. В ходе мероприятия в качестве вещественных доказательств у гражданок была изъята вышеуказанная сумма. В настоящее время по данному факту проводится расследование. ","['Сеть?', 'Необходимо привлекать к ответственности и тех кто покупает детей, и при необходимости выявлять дальнейшую сеть. ']"
"«В доме у таможенника обнаружили 311 тыс. долларов», — Генпрокурор",18,https://uznews.uz/posts/9241,"В Генеральной прокуратуре под председательством генерального прокурора Нигматиллы Юлдашева прошло межведомственное совещание, посвященное сферам, где наблюдаются случаи коррупции, причинам и условиям для возникновения этого явления в министерствах и ведомствах, сообщает УзА. Как сообщалось на совещании, сотрудники таможни во главе с начальником таможенного поста «Арк булок» за взятки занижали реальную стоимость товаров, импортируемых в страну. В результате этого интересам государства нанесен ущерб почти на 9 млрд сумов. Во время обыска, проведенного в доме у начальника поста, были изъяты 311 тысяч долларов, полученные в качестве взятки. Также выяснилось, что за счет денег, нажитых преступным путем, им приобретены дача на восьми сотках в поселке Бостанлык, две квартиры и одно нежилое помещение в комплексе Tashkent City, а также автомашина Captiva. ","['Этого таможенника как инициативного и эффективного менеджера надо назначить генеральным директоро УзАвтоморс. Вот где развернется его пытливый мозг, и главным акционерам Узавтоморс,которым суд не указ опять же прибыль будет. Подумайте об этом.', 'о таможеннике говорит генпрокурор. \nне сомневаюсь что у него самого как минимум 10раз выручки от взяток. \nпозорище ', 'у кого-то 311 000 долларов, у кого-то 3 тонны золотых слитков. За золото не сажают. ', 'Да но им пока ничего не сделали....', 'Как говорят : ""От угрилари ит угриларини ушлаб бермокда"" \n  Надо была делиться и делать бизнес Дубае и где то там ', 'Другим взяточникам будет урок,не надо ни какого гуманизма всей семье.Пускай как обычные люди будут работать и концы с концами сводить.', 'Крысу поймали без трусов оставить надо всю семью.', 'Конфискованные деньги и имущество нужно выделить на дороги Узбекистана! Пусть народ насладится ездой и ходьбой! Пожалуйста... ', 'Арк Булок жирное место, не поделился таможенник и слетел)  Всех надо так)']"
Очередное издевательство над животным: живодеры подвергли пыткам привязанного кота (видео 18+),134,https://uznews.uz/posts/9512,"Очередное видео жестокого обращения с животным попало в руки зоозащитников. «30 октября мы обратились в МВД Узбекистана официальным письмом. Как доказательство, передали видео, на котором мужчина издевается над животным и по словам граждан это происходит в Джизакской области», - говорится в сообщении ОЗЖ «Mehr va Oqibat». В обществе по защите животных выразили надежду, что правоохранительные органы установят личность и привлекут к ответственности живодера. «Если понадобится мы поедем в Джизакскую область и примем участие в суде», - отмечается в обращении. Видео содержит сцены жестокого обращения с животным. ","['серёга, зачем попусту воздух сотрясаешь? сходи в джизак, народу там мало, все друг друга знают. героя новости найти не составит труда, найдёшь его обязательно. вот только вряд ли он станет грушой в твоём спортзале, скорее ты там денёк другой поработаешь помощником кассопа.', 'Ребятам в спортзал нужна груша для отработки ударов. Этот урод подходит по всем параметрам. Дайте адрес, поедут заберут', 'Мадина Мадина, такие как ты читают намаз, держат уразу, а потом воруют, обманывают людей и пишут комментарии на тему того как нужно убивать человека за то что тот кошака по башке прутом побил. и ещё ноют в каментах о том какая у нас коррупция, взяточничество и о том как бы свалить. будучи ничем не лучше, вы пытаетесь учить тому как надо жить. обычная толпа баранов с претензией на честность. ', 'Равшан Гильманов, лечись, дурачок, пока не поздно. ', 'Карим Каримов, у тебя с головой всё в порядке ?, ты что несёшь, давай я тебя лично свяжу, и устрою тебе безобидную экзекуцию, и посмотрим твоё самочувствие, ты либо глупый хейтер всего, либо реально такой же психопат как этот нелюдь, которых нужно изолировать от общества', 'боже, взрослые люди сруться в каментах в бесполезной злобе к чуваку устроившему безобидную экзекуцию.  некоторые вполне серьёзно угрожают самосудом. лечится пора, чуваки и чувихи. при том каждый из них ест мясо животных, птиц, рыб. тож все твари божьи, тож всех их нужно пожалеть. включить элементарную логику не могут. зато некие из них с видом людей очень образованных и продвинутых пытаются рассуждать на высокие материи в соседней газете уз. испанский стыд испытываю каждый раз когда на просторах нэта встречаю такие толпы людей с белым шумом в голове. ', 'Сколько можно терпеть такое в нашей стране?!!! Мы вроде современное правовое общестао строим... Вы верите, что это возможно с такими уродами? Вы заметили, что бедное животное не издало ни звука от ужаса? Слышно, что говорит взрослый человек, если можно его так назвать. У меня нет слов. Ни животные, ни, в некоторых случаях люди, не защищены у нас в государстве!  У нас тенденция к гуманизации законодательсва? А кто-нибудь из законотворцев слышал о понятии ""экологический гуманизм""? Почему животные должны БЕЗНАКАЗАННО страдать? Почему нет реально соответствующего наказания для живодёров? Штрафы, которые никого не пугают. Президент призывал перенимать опыт законодательства развитых стран, так чего ждём?', 'Тварь. Ублюдок. Уважаемая Редакция, как найдут этого скота, пожалуйста, озвучьте имя и адрес. ', 'Моё сердце разорвалось на части..безсовестный человек...пусть Аллах накажет тебя ', 'Расстрелять ублюдка.Он человеком уже не будет.']"
